"";"0";"1";"MeanDecreaseAccuracy";"MeanDecreaseGini"
"car_buy";3,90890739501578e-05;-2,27582707955742e-05;8,15724225484435e-06;24,7513996996517
"eqpdays";0,0120060228957772;0,00289090377340383;0,00748054213566259;579,435977506082
"age1_bool";0,000173757178480219;-0,000133713357423529;2,13623435849205e-05;11,8243733191543
"age2_bool";9,47382389133316e-05;-8,35787295705664e-05;6,57570674003555e-06;14,2855400993673
"REF_QTY_bool";-1,14101837678935e-05;5,70304171156554e-06;-2,90983748965449e-06;11,354558199799
"retdays_bool";0,00020674259533545;0,000177032769449929;0,000191855040624518;18,9799581490764
"retdays_factor";0,000267758535803739;0,000206058129239173;0,000236916122167586;29,335447317354
"rmcallsNA";4,31164808533286e-05;-3,05921997142815e-05;6,57844539490075e-06;19,3487603209976
"rmmouNA";2,04367233663006e-05;-1,70033710417349e-06;9,42235202415457e-06;19,0539967156168
"rmrevNA";-6,57239372868456e-06;3,23127324152015e-06;-1,68876151864665e-06;19,8084109623096
"csaCities";5,78172802735084e-05;0,000116346959625434;8,70509331612378e-05;1484,581197461
